product_id,category,sub_category,product_name,product_cost_to_consumer
OFF-SU-10004575,Office Supplies,Supplies,"Fiskars Letter Opener, Steel",22.17
OFF-SU-10004589,Office Supplies,Supplies,"Elite Shears, Serrated",27.54
OFF-SU-10004630,Office Supplies,Supplies,"Acme Shears, Steel",37.98
OFF-SU-10004696,Office Supplies,Supplies,"Acme Shears, Easy Grip",46.41
OFF-SU-10004705,Office Supplies,Supplies,"Fiskars Ruler, Serrated",9.69
OFF-SU-10004727,Office Supplies,Supplies,"Stiletto Letter Opener, Easy Grip",17.7
OFF-SU-10004762,Office Supplies,Supplies,"Fiskars Ruler, Steel",11.49
OFF-SU-10004766,Office Supplies,Supplies,"Kleencut Shears, Easy Grip",26.16
OFF-SU-10004784,Office Supplies,Supplies,"Elite Trimmer, Steel",24.66
OFF-SU-10004791,Office Supplies,Supplies,"Fiskars Letter Opener, Easy Grip",18.45
OFF-SU-10004802,Office Supplies,Supplies,"Stiletto Shears, Serrated",25.56
OFF-SU-10004814,Office Supplies,Supplies,"Fiskars Shears, High Speed",31.92
OFF-SU-10004846,Office Supplies,Supplies,"Acme Box Cutter, Serrated",24.84
OFF-SU-10004848,Office Supplies,Supplies,"Kleencut Shears, High Speed",41.64
OFF-SU-10004872,Office Supplies,Supplies,"Elite Letter Opener, Easy Grip",21.42
OFF-SU-10004873,Office Supplies,Supplies,"Fiskars Box Cutter, Easy Grip",28.98
OFF-SU-10004919,Office Supplies,Supplies,"Acme Letter Opener, High Speed",22.98
OFF-SU-10004938,Office Supplies,Supplies,"Fiskars Trimmer, Steel",37.95
TEC-AC-10000025,Technology,Accessories,"SanDisk Memory Card, Bluetooth",109.05
TEC-AC-10000051,Technology,Accessories,"Logitech Memory Card, USB",81.84
TEC-AC-10000053,Technology,Accessories,"SanDisk Router, USB",130.86
TEC-AC-10000111,Technology,Accessories,"SanDisk Mouse, USB",38.52
TEC-AC-10000115,Technology,Accessories,"SanDisk Keyboard, USB",58.83
TEC-AC-10000212,Technology,Accessories,"SanDisk Memory Card, Erganomic",100.32
TEC-AC-10000218,Technology,Accessories,"SanDisk Numeric Keypad, USB",37.77
TEC-AC-10000221,Technology,Accessories,"Belkin Memory Card, Programmable",91.89
TEC-AC-10000258,Technology,Accessories,"Belkin Numeric Keypad, Bluetooth",30.15
TEC-AC-10000264,Technology,Accessories,"Memorex Memory Card, Erganomic",72.06
TEC-AC-10000269,Technology,Accessories,"Memorex Numeric Keypad, USB",36.15
TEC-AC-10000284,Technology,Accessories,"Belkin Flash Drive, Bluetooth",29.79
TEC-AC-10000317,Technology,Accessories,"Logitech Memory Card, Programmable",60.84
TEC-AC-10000332,Technology,Accessories,"Logitech Keyboard, USB",50.16
TEC-AC-10000354,Technology,Accessories,"Belkin Numeric Keypad, USB",55.56
TEC-AC-10000398,Technology,Accessories,"SanDisk Memory Card, Programmable",113.91
TEC-AC-10000420,Technology,Accessories,"Belkin Router, USB",145.02
TEC-AC-10000462,Technology,Accessories,"Logitech Keyboard, Programmable",56.22
TEC-AC-10000474,Technology,Accessories,"Logitech Flash Drive, USB",17.82
TEC-AC-10000483,Technology,Accessories,"SanDisk Memory Card, Bluetooth",109.05
TEC-AC-10000499,Technology,Accessories,"Memorex Memory Card, USB",59.46
TEC-AC-10000519,Technology,Accessories,"Belkin Keyboard, Programmable",54.66
TEC-AC-10000540,Technology,Accessories,"Memorex Numeric Keypad, USB",36.15
TEC-AC-10000588,Technology,Accessories,"SanDisk Flash Drive, Bluetooth",21.75
TEC-AC-10000596,Technology,Accessories,"Enermax Memory Card, Erganomic",65.1
TEC-AC-10000633,Technology,Accessories,"Enermax Memory Card, USB",96.27
TEC-AC-10000639,Technology,Accessories,"Belkin Router, Bluetooth",183.72
TEC-AC-10000642,Technology,Accessories,"Logitech Flash Drive, Bluetooth",18.63
TEC-AC-10000742,Technology,Accessories,"SanDisk Flash Drive, Erganomic",26.16
TEC-AC-10000857,Technology,Accessories,"Belkin Router, Programmable",200.4
TEC-AC-10000860,Technology,Accessories,"Enermax Numeric Keypad, USB",48.54
TEC-AC-10000861,Technology,Accessories,"SanDisk Router, Erganomic",213.51
TEC-AC-10000865,Technology,Accessories,"Enermax Keyboard, Bluetooth",80.97
TEC-AC-10000866,Technology,Accessories,"Belkin Router, Erganomic",212.97
TEC-AC-10000873,Technology,Accessories,"Belkin Mouse, USB",27.03
TEC-AC-10000887,Technology,Accessories,"Enermax Flash Drive, Bluetooth",32.82
TEC-AC-10000896,Technology,Accessories,"Belkin Numeric Keypad, Erganomic",49.2
TEC-AC-10001022,Technology,Accessories,"SanDisk Flash Drive, USB",31.8
TEC-AC-10001075,Technology,Accessories,"Belkin Keyboard, USB",52.98
TEC-AC-10001090,Technology,Accessories,"Enermax Mouse, Programmable",23.43
TEC-AC-10001254,Technology,Accessories,"Enermax Memory Card, Programmable",70.71
TEC-AC-10001278,Technology,Accessories,"Enermax Flash Drive, USB",31.74
TEC-AC-10001295,Technology,Accessories,"Memorex Memory Card, Bluetooth",55.23
TEC-AC-10001312,Technology,Accessories,"Logitech Numeric Keypad, Erganomic",30.03
TEC-AC-10001348,Technology,Accessories,"Logitech Router, Bluetooth",244.86
TEC-AC-10001352,Technology,Accessories,"SanDisk Numeric Keypad, Bluetooth",49.29
TEC-AC-10001406,Technology,Accessories,"Enermax Memory Card, Programmable",70.71
TEC-AC-10001438,Technology,Accessories,"SanDisk Flash Drive, Programmable",34.08
TEC-AC-10001455,Technology,Accessories,"Logitech Memory Card, Erganomic",95.13
TEC-AC-10001463,Technology,Accessories,"Logitech Numeric Keypad, Programmable",39.24
TEC-AC-10001500,Technology,Accessories,"Logitech Memory Card, Erganomic",95.13
TEC-AC-10001592,Technology,Accessories,"Enermax Flash Drive, Programmable",41.31
TEC-AC-10001600,Technology,Accessories,"Belkin Numeric Keypad, Bluetooth",32.94
TEC-AC-10001608,Technology,Accessories,"Memorex Flash Drive, USB",17.79
TEC-AC-10001611,Technology,Accessories,"Memorex Numeric Keypad, Bluetooth",32.73
TEC-AC-10001616,Technology,Accessories,"SanDisk Numeric Keypad, Erganomic",51.18
TEC-AC-10001639,Technology,Accessories,"Belkin Flash Drive, Erganomic",32.61
TEC-AC-10001664,Technology,Accessories,"SanDisk Keyboard, USB",58.83
TEC-AC-10001703,Technology,Accessories,"Memorex Keyboard, USB",66.57
TEC-AC-10001720,Technology,Accessories,"Enermax Memory Card, Bluetooth",97.26
TEC-AC-10001735,Technology,Accessories,"Logitech Mouse, Bluetooth",25.2
TEC-AC-10001745,Technology,Accessories,"Memorex Flash Drive, Programmable",23.49
TEC-AC-10001748,Technology,Accessories,"SanDisk Flash Drive, USB",31.8
TEC-AC-10001792,Technology,Accessories,"Logitech Mouse, Programmable",28.32
TEC-AC-10001835,Technology,Accessories,"Belkin Mouse, Programmable",36.33
TEC-AC-10001840,Technology,Accessories,"SanDisk Mouse, Erganomic",26.37
TEC-AC-10001907,Technology,Accessories,"SanDisk Flash Drive, Bluetooth",21.75
TEC-AC-10001974,Technology,Accessories,"Logitech Memory Card, Bluetooth",88.92
TEC-AC-10001987,Technology,Accessories,"Memorex Numeric Keypad, Bluetooth",32.73
TEC-AC-10001995,Technology,Accessories,"Logitech Router, USB",158.43
TEC-AC-10002014,Technology,Accessories,"Belkin Flash Drive, USB",23.61
TEC-AC-10002086,Technology,Accessories,"SanDisk Keyboard, Erganomic",41.25
TEC-AC-10002130,Technology,Accessories,"Logitech Flash Drive, Erganomic",15.87
TEC-AC-10002145,Technology,Accessories,"Belkin Memory Card, Programmable",91.89
TEC-AC-10002172,Technology,Accessories,"Memorex Keyboard, Programmable",62.67
TEC-AC-10002221,Technology,Accessories,"Memorex Mouse, Bluetooth",24.81
TEC-AC-10002243,Technology,Accessories,"SanDisk Keyboard, Programmable",58.11
TEC-AC-10002244,Technology,Accessories,"Enermax Router, Erganomic",199.8
TEC-AC-10002255,Technology,Accessories,"Memorex Keyboard, Erganomic",42.9
TEC-AC-10002257,Technology,Accessories,"Logitech Numeric Keypad, Bluetooth",30.12
TEC-AC-10002295,Technology,Accessories,"Logitech Flash Drive, Bluetooth",18.63
TEC-AC-10002324,Technology,Accessories,"Enermax Numeric Keypad, Bluetooth",55.05
TEC-AC-10002335,Technology,Accessories,"Belkin Memory Card, USB",111.57
TEC-AC-10002340,Technology,Accessories,"Logitech Router, Bluetooth",244.86
TEC-AC-10002364,Technology,Accessories,"Enermax Router, USB",183.57
TEC-AC-10002389,Technology,Accessories,"Enermax Mouse, USB",30.78
TEC-AC-10002455,Technology,Accessories,"Logitech Flash Drive, Programmable",21.78
TEC-AC-10002482,Technology,Accessories,"Logitech Mouse, Erganomic",26.82
TEC-AC-10002522,Technology,Accessories,"Memorex Router, Erganomic",153.75
TEC-AC-10002533,Technology,Accessories,"Enermax Memory Card, USB",96.27
TEC-AC-10002543,Technology,Accessories,"Enermax Mouse, Bluetooth",22.59
TEC-AC-10002568,Technology,Accessories,"Enermax Numeric Keypad, Erganomic",32.37
TEC-AC-10002601,Technology,Accessories,"SanDisk Router, Bluetooth",166.65
TEC-AC-10002649,Technology,Accessories,"Belkin Keyboard, Programmable",54.66
TEC-AC-10002688,Technology,Accessories,"Memorex Memory Card, Bluetooth",55.23
TEC-AC-10002702,Technology,Accessories,"Enermax Keyboard, Bluetooth",80.97
TEC-AC-10002719,Technology,Accessories,"Enermax Router, Programmable",184.5
TEC-AC-10002756,Technology,Accessories,"SanDisk Keyboard, Bluetooth",61.95
TEC-AC-10002795,Technology,Accessories,"Memorex Mouse, Programmable",22.56
TEC-AC-10002833,Technology,Accessories,"Logitech Mouse, USB",23.01
TEC-AC-10002842,Technology,Accessories,"Belkin Memory Card, Bluetooth",82.68
TEC-AC-10002850,Technology,Accessories,"Enermax Memory Card, Bluetooth",97.26
TEC-AC-10002852,Technology,Accessories,"Belkin Memory Card, Erganomic",72.09
TEC-AC-10002881,Technology,Accessories,"Belkin Numeric Keypad, Bluetooth",32.94
TEC-AC-10002883,Technology,Accessories,"Logitech Keyboard, Erganomic",41.46
TEC-AC-10002884,Technology,Accessories,"Belkin Keyboard, USB",52.98
TEC-AC-10002914,Technology,Accessories,"Memorex Router, Programmable",170.94
TEC-AC-10002996,Technology,Accessories,"Enermax Mouse, Erganomic",25.17
TEC-AC-10003034,Technology,Accessories,"Belkin Keyboard, Erganomic",42.48
TEC-AC-10003180,Technology,Accessories,"Belkin Router, USB",145.02
TEC-AC-10003217,Technology,Accessories,"Enermax Keyboard, USB",62.76
TEC-AC-10003262,Technology,Accessories,"Belkin Router, Erganomic",212.97
TEC-AC-10003276,Technology,Accessories,"Enermax Router, USB",183.57
TEC-AC-10003407,Technology,Accessories,"Memorex Mouse, Erganomic",22.35
TEC-AC-10003408,Technology,Accessories,"Enermax Keyboard, Programmable",59.49
TEC-AC-10003413,Technology,Accessories,"Logitech Router, Programmable",159.27
TEC-AC-10003416,Technology,Accessories,"Memorex Mouse, USB",27.54
TEC-AC-10003422,Technology,Accessories,"Enermax Keyboard, Programmable",59.49
TEC-AC-10003451,Technology,Accessories,"Logitech Flash Drive, Erganomic",15.87
TEC-AC-10003469,Technology,Accessories,"SanDisk Router, USB",130.86
TEC-AC-10003569,Technology,Accessories,"Logitech Numeric Keypad, Erganomic",30.03
TEC-AC-10003570,Technology,Accessories,"Memorex Flash Drive, Erganomic",19.89
TEC-AC-10003626,Technology,Accessories,"Enermax Numeric Keypad, Bluetooth",55.05
TEC-AC-10003640,Technology,Accessories,"SanDisk Mouse, Programmable",39.03
TEC-AC-10003659,Technology,Accessories,"Memorex Memory Card, Programmable",89.25
TEC-AC-10003668,Technology,Accessories,"Belkin Memory Card, Bluetooth",82.68
TEC-AC-10003704,Technology,Accessories,"Memorex Flash Drive, Erganomic",19.89
TEC-AC-10003734,Technology,Accessories,"Memorex Numeric Keypad, Erganomic",25.23
TEC-AC-10003750,Technology,Accessories,"Memorex Memory Card, Erganomic",72.06
TEC-AC-10003753,Technology,Accessories,"SanDisk Router, Programmable",211.44
TEC-AC-10003776,Technology,Accessories,"Belkin Flash Drive, Programmable",36.06
TEC-AC-10003861,Technology,Accessories,"Enermax Keyboard, Erganomic",72.36
TEC-AC-10003873,Technology,Accessories,"Memorex Mouse, Programmable",22.56
TEC-AC-10003889,Technology,Accessories,"Enermax Mouse, USB",30.78
TEC-AC-10003895,Technology,Accessories,"Enermax Mouse, Bluetooth",22.59
TEC-AC-10003921,Technology,Accessories,"Enermax Numeric Keypad, USB",48.54
TEC-AC-10003951,Technology,Accessories,"Logitech Numeric Keypad, USB",23.28
TEC-AC-10003969,Technology,Accessories,"SanDisk Memory Card, USB",57.45
TEC-AC-10003987,Technology,Accessories,"Logitech Numeric Keypad, Programmable",39.24
TEC-AC-10003989,Technology,Accessories,"Enermax Numeric Keypad, Bluetooth",37.98
TEC-AC-10004012,Technology,Accessories,"Enermax Flash Drive, Erganomic",22.83
TEC-AC-10004016,Technology,Accessories,"Memorex Flash Drive, Programmable",23.49
TEC-AC-10004018,Technology,Accessories,"SanDisk Memory Card, USB",57.45
TEC-AC-10004054,Technology,Accessories,"Memorex Keyboard, Bluetooth",48.54
TEC-AC-10004081,Technology,Accessories,"Logitech Keyboard, Bluetooth",36.24
TEC-AC-10004108,Technology,Accessories,"Memorex Router, USB",160.2
TEC-AC-10004171,Technology,Accessories,"SanDisk Numeric Keypad, Bluetooth",29.46
TEC-AC-10004195,Technology,Accessories,"Memorex Numeric Keypad, Bluetooth",35.73
TEC-AC-10004196,Technology,Accessories,"Belkin Memory Card, USB",111.57
TEC-AC-10004249,Technology,Accessories,"Logitech Flash Drive, USB",17.82
TEC-AC-10004252,Technology,Accessories,"SanDisk Mouse, Bluetooth",37.95
TEC-AC-10004306,Technology,Accessories,"Belkin Keyboard, Bluetooth",79.71
TEC-AC-10004334,Technology,Accessories,"Logitech Router, Erganomic",159.36
TEC-AC-10004393,Technology,Accessories,"Belkin Flash Drive, Programmable",36.06
TEC-AC-10004406,Technology,Accessories,"Memorex Keyboard, USB",66.57
TEC-AC-10004414,Technology,Accessories,"Enermax Router, Bluetooth",175.68
TEC-AC-10004478,Technology,Accessories,"SanDisk Numeric Keypad, Bluetooth",29.46
TEC-AC-10004487,Technology,Accessories,"Memorex Router, Erganomic",153.75
TEC-AC-10004562,Technology,Accessories,"Enermax Flash Drive, Programmable",41.31
TEC-AC-10004566,Technology,Accessories,"Belkin Mouse, USB",27.03
TEC-AC-10004591,Technology,Accessories,"Logitech Memory Card, Bluetooth",88.92
TEC-AC-10004604,Technology,Accessories,"SanDisk Mouse, Bluetooth",37.95
TEC-AC-10004652,Technology,Accessories,"Belkin Mouse, Erganomic",30.06
TEC-AC-10004683,Technology,Accessories,"Memorex Flash Drive, USB",17.79
TEC-AC-10004696,Technology,Accessories,"Logitech Mouse, Programmable",28.32
TEC-AC-10004704,Technology,Accessories,"SanDisk Numeric Keypad, USB",37.77
TEC-AC-10004773,Technology,Accessories,"Memorex Flash Drive, Bluetooth",21.48
TEC-AC-10004813,Technology,Accessories,"SanDisk Keyboard, Bluetooth",61.95
TEC-AC-10004848,Technology,Accessories,"SanDisk Memory Card, Erganomic",100.32
TEC-AC-10004897,Technology,Accessories,"Logitech Keyboard, Programmable",56.22
TEC-AC-10004904,Technology,Accessories,"Enermax Mouse, Erganomic",25.17
TEC-AC-10004938,Technology,Accessories,"Belkin Mouse, Bluetooth",35.04
TEC-CO-10000129,Technology,Copiers,"Brother Fax and Copier, Color",150.51
TEC-CO-10000172,Technology,Copiers,"Hewlett Ink, Digital",89.01
TEC-CO-10000208,Technology,Copiers,"Brother Wireless Fax, Color",380.25
TEC-CO-10000243,Technology,Copiers,"Canon Fax and Copier, Digital",95.49
TEC-CO-10000259,Technology,Copiers,"Hewlett Ink, Color",142.62
TEC-CO-10000269,Technology,Copiers,"HP Ink, Laser",119.7
TEC-CO-10000415,Technology,Copiers,"Brother Ink, Color",141.33
TEC-CO-10000427,Technology,Copiers,"HP Fax Machine, Color",207.96
TEC-CO-10000447,Technology,Copiers,"Canon Wireless Fax, Color",235.68
TEC-CO-10000452,Technology,Copiers,"HP Copy Machine, Laser",240.9
TEC-CO-10000560,Technology,Copiers,"Hewlett Ink, High-Speed",143.97
TEC-CO-10000562,Technology,Copiers,"HP Wireless Fax, Digital",280.71
TEC-CO-10000565,Technology,Copiers,"Canon Fax and Copier, Color",100.26
TEC-CO-10000594,Technology,Copiers,"Hewlett Fax and Copier, Laser",142.74
TEC-CO-10000601,Technology,Copiers,"Brother Ink, Laser",128.16
TEC-CO-10000660,Technology,Copiers,"Brother Fax and Copier, Laser",155.13
TEC-CO-10000663,Technology,Copiers,"HP Fax Machine, High-Speed",277.29
TEC-CO-10000666,Technology,Copiers,"Hewlett Copy Machine, Laser",186.96
TEC-CO-10000679,Technology,Copiers,"Hewlett Personal Copier, High-Speed",141.06
TEC-CO-10000764,Technology,Copiers,"Brother Fax Machine, Color",281.61
TEC-CO-10000778,Technology,Copiers,"Sharp Fax and Copier, Color",153.06
TEC-CO-10000786,Technology,Copiers,"Canon Fax Machine, Color",259.08
TEC-CO-10000791,Technology,Copiers,"Sharp Personal Copier, Laser",75.6
TEC-CO-10000794,Technology,Copiers,"Hewlett Wireless Fax, High-Speed",227.04
TEC-CO-10000821,Technology,Copiers,"Canon Ink, High-Speed",143.91
TEC-CO-10000825,Technology,Copiers,"Brother Ink, Color",141.33
TEC-CO-10000847,Technology,Copiers,"Canon Personal Copier, Laser",105.63
TEC-CO-10000865,Technology,Copiers,"Brother Fax Machine, High-Speed",281.91
TEC-CO-10000953,Technology,Copiers,"HP Wireless Fax, Laser",259.38
TEC-CO-10000972,Technology,Copiers,"Sharp Fax and Copier, Digital",90.87
TEC-CO-10001157,Technology,Copiers,"Hewlett Personal Copier, Color",80.16
TEC-CO-10001162,Technology,Copiers,"HP Fax and Copier, Color",101.13
TEC-CO-10001166,Technology,Copiers,"HP Personal Copier, Digital",110.31
TEC-CO-10001196,Technology,Copiers,"Brother Fax Machine, Color",281.61
TEC-CO-10001204,Technology,Copiers,"Sharp Copy Machine, Color",202.32
TEC-CO-10001222,Technology,Copiers,"Sharp Fax Machine, Laser",274.98
TEC-CO-10001301,Technology,Copiers,"Sharp Copy Machine, Laser",121.92
TEC-CO-10001317,Technology,Copiers,"Sharp Fax Machine, Digital",242.16
TEC-CO-10001343,Technology,Copiers,"Canon Fax Machine, Digital",311.67
TEC-CO-10001352,Technology,Copiers,"HP Ink, Digital",86.01
TEC-CO-10001382,Technology,Copiers,"HP Personal Copier, Laser",85.77
TEC-CO-10001391,Technology,Copiers,"Sharp Ink, Color",113.28
TEC-CO-10001407,Technology,Copiers,"Canon Ink, Digital",110.1
TEC-CO-10001410,Technology,Copiers,"Canon Personal Copier, High-Speed",136.74
TEC-CO-10001419,Technology,Copiers,"Hewlett Copy Machine, Color",257.16
TEC-CO-10001445,Technology,Copiers,"Brother Personal Copier, High-Speed",80.43
TEC-CO-10001472,Technology,Copiers,"Sharp Copy Machine, Laser",121.92
TEC-CO-10001482,Technology,Copiers,"Sharp Ink, High-Speed",106.68
TEC-CO-10001501,Technology,Copiers,"Canon Fax and Copier, Laser",162.66
TEC-CO-10001531,Technology,Copiers,"Hewlett Fax and Copier, Color",102.99
TEC-CO-10001626,Technology,Copiers,"Brother Copy Machine, Color",221.55
TEC-CO-10001630,Technology,Copiers,"Canon Personal Copier, Digital",79.74
TEC-CO-10001654,Technology,Copiers,"Hewlett Wireless Fax, Digital",224.1
TEC-CO-10001674,Technology,Copiers,"Sharp Personal Copier, Color",75.3
TEC-CO-10001703,Technology,Copiers,"Brother Fax and Copier, High-Speed",127.11
TEC-CO-10001726,Technology,Copiers,"HP Fax and Copier, High-Speed",130.05
TEC-CO-10001741,Technology,Copiers,"Brother Copy Machine, Color",166.74
TEC-CO-10001766,Technology,Copiers,"Canon Fax Machine, Digital",311.67
TEC-CO-10001775,Technology,Copiers,"Sharp Wireless Fax, Laser",202.89
TEC-CO-10001787,Technology,Copiers,"HP Fax and Copier, Laser",131.4
TEC-CO-10001831,Technology,Copiers,"Sharp Wireless Fax, High-Speed",254.97
TEC-CO-10001846,Technology,Copiers,"Hewlett Fax and Copier, Digital",163.65
TEC-CO-10001864,Technology,Copiers,"Brother Ink, High-Speed",81.48
TEC-CO-10001869,Technology,Copiers,"Brother Fax and Copier, High-Speed",127.11
TEC-CO-10001895,Technology,Copiers,"Sharp Wireless Fax, Color",346.65
TEC-CO-10001954,Technology,Copiers,"Brother Wireless Fax, Laser",215.94
TEC-CO-10002035,Technology,Copiers,"Canon Wireless Fax, High-Speed",346.74
TEC-CO-10002040,Technology,Copiers,"Brother Fax Machine, Digital",184.56
TEC-CO-10002057,Technology,Copiers,"Sharp Copy Machine, Color",194.85
TEC-CO-10002062,Technology,Copiers,"Brother Personal Copier, Digital",99.78
TEC-CO-10002065,Technology,Copiers,"HP Fax Machine, High-Speed",277.29
TEC-CO-10002108,Technology,Copiers,"Brother Personal Copier, Color",72.18
TEC-CO-10002119,Technology,Copiers,"Sharp Fax Machine, Digital",242.16
TEC-CO-10002122,Technology,Copiers,"Hewlett Fax Machine, Digital",194.94
TEC-CO-10002150,Technology,Copiers,"Canon Fax and Copier, Digital",95.49
TEC-CO-10002197,Technology,Copiers,"Hewlett Fax and Copier, High-Speed",118.47
TEC-CO-10002283,Technology,Copiers,"Brother Copy Machine, Color",166.74
TEC-CO-10002316,Technology,Copiers,"Brother Personal Copier, Laser",107.19
TEC-CO-10002350,Technology,Copiers,"Canon Wireless Fax, Digital",363.18
TEC-CO-10002376,Technology,Copiers,"Hewlett Fax Machine, Laser",166.38
TEC-CO-10002379,Technology,Copiers,"Canon Copy Machine, Digital",230.37
TEC-CO-10002380,Technology,Copiers,"Canon Fax and Copier, High-Speed",174.39
TEC-CO-10002465,Technology,Copiers,"HP Copy Machine, Color",123.39
TEC-CO-10002526,Technology,Copiers,"Sharp Wireless Fax, Digital",224.01
TEC-CO-10002538,Technology,Copiers,"Brother Fax and Copier, Color",150.51
TEC-CO-10002578,Technology,Copiers,"Canon Copy Machine, Laser",196.62
TEC-CO-10002587,Technology,Copiers,"Sharp Fax and Copier, Laser",89.37
TEC-CO-10002658,Technology,Copiers,"Hewlett Ink, Laser",75.84
TEC-CO-10002674,Technology,Copiers,"Sharp Fax and Copier, High-Speed",156.81
TEC-CO-10002678,Technology,Copiers,"Brother Wireless Fax, High-Speed",267.69
TEC-CO-10002681,Technology,Copiers,"HP Personal Copier, Digital",110.31
TEC-CO-10002696,Technology,Copiers,"Hewlett Personal Copier, Color",80.16
TEC-CO-10002697,Technology,Copiers,"Brother Wireless Fax, High-Speed",267.69
TEC-CO-10002788,Technology,Copiers,"Hewlett Personal Copier, Digital",76.29
TEC-CO-10002812,Technology,Copiers,"Canon Ink, Color",120.36
TEC-CO-10002911,Technology,Copiers,"Hewlett Wireless Fax, Laser",307.98
TEC-CO-10003017,Technology,Copiers,"Sharp Ink, Laser",121.95
TEC-CO-10003019,Technology,Copiers,"Brother Fax Machine, High-Speed",281.91
TEC-CO-10003087,Technology,Copiers,"Canon Wireless Fax, Laser",310.53
TEC-CO-10003102,Technology,Copiers,"Canon Copy Machine, Color",263.58
TEC-CO-10003113,Technology,Copiers,"Hewlett Fax Machine, Color",298.89
TEC-CO-10003166,Technology,Copiers,"Canon Fax Machine, Color",259.08
TEC-CO-10003217,Technology,Copiers,"Canon Wireless Fax, Laser",310.53
TEC-CO-10003226,Technology,Copiers,"Canon Fax Machine, Laser",175.14
TEC-CO-10003250,Technology,Copiers,"Brother Personal Copier, Digital",99.78
TEC-CO-10003342,Technology,Copiers,"Canon Fax Machine, High-Speed",250.11
TEC-CO-10003349,Technology,Copiers,"Hewlett Copy Machine, Color",257.16
TEC-CO-10003353,Technology,Copiers,"HP Personal Copier, High-Speed",121.29
TEC-CO-10003354,Technology,Copiers,"Brother Fax Machine, Laser",222.99
TEC-CO-10003393,Technology,Copiers,"Sharp Personal Copier, Digital",116.07
TEC-CO-10003410,Technology,Copiers,"Brother Ink, High-Speed",81.48
TEC-CO-10003448,Technology,Copiers,"Canon Ink, Laser",79.47
TEC-CO-10003496,Technology,Copiers,"Brother Wireless Fax, Digital",193.02
TEC-CO-10003506,Technology,Copiers,"HP Fax Machine, Laser",200.97
TEC-CO-10003522,Technology,Copiers,"Sharp Personal Copier, High-Speed",117.03
TEC-CO-10003561,Technology,Copiers,"Sharp Copy Machine, Color",194.85
TEC-CO-10003570,Technology,Copiers,"Sharp Wireless Fax, High-Speed",254.97
TEC-CO-10003574,Technology,Copiers,"Brother Personal Copier, High-Speed",80.43
TEC-CO-10003587,Technology,Copiers,"Hewlett Personal Copier, Laser",138.51
TEC-CO-10003589,Technology,Copiers,"HP Fax Machine, Digital",254.67
TEC-CO-10003682,Technology,Copiers,"Sharp Ink, Digital",107.94
TEC-CO-10003702,Technology,Copiers,"Brother Ink, Digital",74.94
TEC-CO-10003759,Technology,Copiers,"Canon Fax Machine, Laser",175.14
TEC-CO-10003777,Technology,Copiers,"Hewlett Copy Machine, Color",209.52
TEC-CO-10003813,Technology,Copiers,"Sharp Ink, Color",113.28
TEC-CO-10003819,Technology,Copiers,"Sharp Copy Machine, High-Speed",239.4
TEC-CO-10003901,Technology,Copiers,"HP Copy Machine, Color",123.39
TEC-CO-10003917,Technology,Copiers,"HP Fax and Copier, Digital",91.47
TEC-CO-10003924,Technology,Copiers,"Hewlett Fax Machine, Digital",194.94
TEC-CO-10003951,Technology,Copiers,"HP Copy Machine, High-Speed",190.08
TEC-CO-10003982,Technology,Copiers,"HP Ink, High-Speed",72.36
TEC-CO-10003992,Technology,Copiers,"HP Ink, Color",121.05
TEC-CO-10004027,Technology,Copiers,"Sharp Fax Machine, Color",294.12
TEC-CO-10004078,Technology,Copiers,"HP Personal Copier, Laser",85.77
TEC-CO-10004125,Technology,Copiers,"Sharp Ink, Laser",121.95
TEC-CO-10004143,Technology,Copiers,"HP Personal Copier, Color",77.97
TEC-CO-10004170,Technology,Copiers,"HP Wireless Fax, High-Speed",243.72
TEC-CO-10004182,Technology,Copiers,"Hewlett Wireless Fax, Laser",307.98
TEC-CO-10004263,Technology,Copiers,"Hewlett Personal Copier, Laser",138.51
TEC-CO-10004267,Technology,Copiers,"Brother Ink, Laser",128.16
TEC-CO-10004343,Technology,Copiers,"HP Wireless Fax, Color",195.3
TEC-CO-10004394,Technology,Copiers,"Canon Wireless Fax, Digital",363.18
TEC-CO-10004404,Technology,Copiers,"Brother Copy Machine, High-Speed",154.77
TEC-CO-10004507,Technology,Copiers,"Brother Fax and Copier, Digital",108.96
TEC-CO-10004535,Technology,Copiers,"Hewlett Fax Machine, High-Speed",203.61
TEC-CO-10004605,Technology,Copiers,"HP Copy Machine, Color",125.04
TEC-CO-10004689,Technology,Copiers,"Canon Ink, Color",120.36
TEC-CO-10004756,Technology,Copiers,"Sharp Wireless Fax, Digital",224.01
TEC-CO-10004813,Technology,Copiers,"Hewlett Ink, Digital",89.01
TEC-CO-10004897,Technology,Copiers,"Sharp Fax Machine, High-Speed",170.46
TEC-CO-10004929,Technology,Copiers,"Canon Personal Copier, Color",125.46
TEC-CO-10004961,Technology,Copiers,"HP Wireless Fax, Color",195.3
TEC-CO-10004981,Technology,Copiers,"Canon Copy Machine, High-Speed",195.27
TEC-CO-10004997,Technology,Copiers,"Hewlett Wireless Fax, Color",198.45
TEC-CO-10004998,Technology,Copiers,"HP Fax and Copier, Color",101.13
TEC-MA-10000087,Technology,Machines,"StarTech Calculator, White",19.98
TEC-MA-10000172,Technology,Machines,"StarTech Inkjet, Wireless",162.96
TEC-MA-10000199,Technology,Machines,"Okidata Inkjet, White",295.71
